Campaign	Ad Group	AdGroup Status
NEW_SKU_CAMPAIGN	WD9953DB	Paused
NEW_SKU_CAMPAIGN	BZ7935	Active
NEW_SKU_CAMPAIGN	CB8010BL	Active
NEW_SKU_CAMPAIGN	DC3020	Paused
NEW_SKU_CAMPAIGN	YW6648	Paused
NEW_SKU_CAMPAIGN	CW2142BK	Active
NEW_SKU_CAMPAIGN	HF1027	Paused
NEW_SKU_CAMPAIGN	CW3008KB	Active
NEW_SKU_CAMPAIGN	G4000NY	Paused
NEW_SKU_CAMPAIGN	MK2571	Paused
NEW_SKU_CAMPAIGN	TY1052	Active
NEW_SKU_CAMPAIGN	WD9922DB	Paused
NEW_SKU_CAMPAIGN	BZ7813	Active
NEW_SKU_CAMPAIGN	CW2142	Active
NEW_SKU_CAMPAIGN	CW2142BL	Active
NEW_SKU_CAMPAIGN	JH1538	Paused
NEW_SKU_CAMPAIGN	NK2798	Active
NEW_SKU_CAMPAIGN	TY1057	Paused
NEW_SKU_CAMPAIGN	TY1057MK	Paused
NEW_SKU_CAMPAIGN	TY1057PK	Paused
NEW_SKU_CAMPAIGN	JH1538PK	Active
NEW_SKU_CAMPAIGN	TS1308XB	Paused
NEW_SKU_CAMPAIGN	PL8143	Paused
NEW_SKU_CAMPAIGN	CW3008	Active
NEW_SKU_CAMPAIGN	PL8143BL	Paused
NEW_SKU_CAMPAIGN	DB5897RD	Paused
NEW_SKU_CAMPAIGN	JH1647	Paused
NEW_SKU_CAMPAIGN	KO1101YW	Paused
NEW_SKU_CAMPAIGN	TY1035	Paused
NEW_SKU_CAMPAIGN	TY1030	Active
NEW_SKU_CAMPAIGN	WA9007PK	Active
NEW_SKU_CAMPAIGN	PN3573	Active
NEW_SKU_CAMPAIGN	VT5687	Active
NEW_SKU_CAMPAIGN	BV0160	Paused
NEW_SKU_CAMPAIGN	EB8672	Paused
NEW_SKU_CAMPAIGN	BM6015	Active
NEW_SKU_CAMPAIGN	PL2513	Active
NEW_SKU_CAMPAIGN	RP4306	Active
NEW_SKU_CAMPAIGN	BG1819	Active
NEW_SKU_CAMPAIGN	BG1861	Paused
NEW_SKU_CAMPAIGN	BM2846	Paused
NEW_SKU_CAMPAIGN	IP0999	Active
NEW_SKU_CAMPAIGN	BG3731	Active
NEW_SKU_CAMPAIGN	RP4483	Active
NEW_SKU_CAMPAIGN	BG1196	Active
NEW_SKU_CAMPAIGN	LJ2226	Active
NEW_SKU_CAMPAIGN	TR7542	Active
NEW_SKU_CAMPAIGN	SW0412BL	Active
NEW_SKU_CAMPAIGN	FD9087	Paused
NEW_SKU_CAMPAIGN	BC0290BL	Paused
NEW_SKU_CAMPAIGN	CR6939BK	Active
NEW_SKU_CAMPAIGN	EC8829RD	Paused
NEW_SKU_CAMPAIGN	LP7165YL	Paused
NEW_SKU_CAMPAIGN	DC2029DK	Paused
NEW_SKU_CAMPAIGN	EC8829BK	Paused
NEW_SKU_CAMPAIGN	FR6058YL	Paused
NEW_SKU_CAMPAIGN	SR4391BR	Paused
NEW_SKU_CAMPAIGN	SR5277CF	Paused
NEW_SKU_CAMPAIGN	TB7263	Active
NEW_SKU_CAMPAIGN	TB7263BK	Paused
NEW_SKU_CAMPAIGN	BT8501X4	Active
NEW_SKU_CAMPAIGN	CR6939	Active
NEW_SKU_CAMPAIGN	DB5897BK	Paused
NEW_SKU_CAMPAIGN	GE9625PK	Active
NEW_SKU_CAMPAIGN	MK2731	Paused
NEW_SKU_CAMPAIGN	SR4391TB	Paused
NEW_SKU_CAMPAIGN	TB3333	Paused
NEW_SKU_CAMPAIGN	TB3333BK	Active
NEW_SKU_CAMPAIGN	TB5643	Paused
NEW_SKU_CAMPAIGN	TB8205	Paused
NEW_SKU_CAMPAIGN	TB8205BK	Paused
NEW_SKU_CAMPAIGN	VL8364	Active
NEW_SKU_CAMPAIGN	VL8364BL	Active
NEW_SKU_CAMPAIGN	WU6081	Paused
NEW_SKU_CAMPAIGN	AP6672	Paused
NEW_SKU_CAMPAIGN	BC1005	Paused
NEW_SKU_CAMPAIGN	BS1005BK	Paused
NEW_SKU_CAMPAIGN	BT8501X4BK	Paused
NEW_SKU_CAMPAIGN	BT8501X4WT	Paused
NEW_SKU_CAMPAIGN	CH9001SL	Paused
NEW_SKU_CAMPAIGN	CM3531	Paused
NEW_SKU_CAMPAIGN	MK2732	Paused
NEW_SKU_CAMPAIGN	SR5277DB	Paused
NEW_SKU_CAMPAIGN	WH2500YL	Paused
NEW_SKU_CAMPAIGN	CT5369	Paused
NEW_SKU_CAMPAIGN	CT5369PU	Active
NEW_SKU_CAMPAIGN	EC8829BL	Paused
NEW_SKU_CAMPAIGN	HG8500GE	Paused
NEW_SKU_CAMPAIGN	RT7830FS	Paused
NEW_SKU_CAMPAIGN	SR5277	Paused
NEW_SKU_CAMPAIGN	BS1005GR	Paused
NEW_SKU_CAMPAIGN	DN5500	Paused
NEW_SKU_CAMPAIGN	AP1906	Paused
NEW_SKU_CAMPAIGN	BT8505X4WT	Paused
NEW_SKU_CAMPAIGN	PT9132BL	Paused
NEW_SKU_CAMPAIGN	SR4391BK	Paused
NEW_SKU_CAMPAIGN	SR5277PU	Paused
NEW_SKU_CAMPAIGN	WP5060	Paused
NEW_SKU_CAMPAIGN	BT8052X4	Active
NEW_SKU_CAMPAIGN	BT8052X4BK	Active
NEW_SKU_CAMPAIGN	CB1950BL	Paused
NEW_SKU_CAMPAIGN	PT9132	Paused
NEW_SKU_CAMPAIGN	QN3828	Paused
NEW_SKU_CAMPAIGN	WD8513RD	Paused
NEW_SKU_CAMPAIGN	BT8036X4	Paused
NEW_SKU_CAMPAIGN	BT8036X4CF	Active
NEW_SKU_CAMPAIGN	BT8505X4	Active
NEW_SKU_CAMPAIGN	RP4253	Paused
NEW_SKU_CAMPAIGN	DB8643	Paused
NEW_SKU_CAMPAIGN	QQ0600HX	Paused
NEW_SKU_CAMPAIGN	SR4391	Paused
NEW_SKU_CAMPAIGN	ST8820	Paused
NEW_SKU_CAMPAIGN	ST8820CF	Paused
NEW_SKU_CAMPAIGN	ST8820RD	Paused
NEW_SKU_CAMPAIGN	TB5643BK	Active
NEW_SKU_CAMPAIGN	SQ4703GR	Paused
NEW_SKU_CAMPAIGN	CA0057BK	Paused
NEW_SKU_CAMPAIGN	CA0058RD	Active
NEW_SKU_CAMPAIGN	DA8318X2	Paused
NEW_SKU_CAMPAIGN	EC8813YL	Paused
NEW_SKU_CAMPAIGN	IG1336BR	Paused
NEW_SKU_CAMPAIGN	SQ4703	Paused
NEW_SKU_CAMPAIGN	SQ4703BL	Paused
NEW_SKU_CAMPAIGN	AX8020	Paused
NEW_SKU_CAMPAIGN	GD9373	Paused
NEW_SKU_CAMPAIGN	GD9373GR	Paused
NEW_SKU_CAMPAIGN	BG6268	Active
NEW_SKU_CAMPAIGN	SP0291	Active
NEW_SKU_CAMPAIGN	CB1310BL	Paused
NEW_SKU_CAMPAIGN	FC9013	Active
NEW_SKU_CAMPAIGN	GD9356	Active
NEW_SKU_CAMPAIGN	JH0722	Active
NEW_SKU_CAMPAIGN	NL3088BL	Active
NEW_SKU_CAMPAIGN	BS1005KK	Paused
NEW_SKU_CAMPAIGN	KI2001	Paused
NEW_SKU_CAMPAIGN	RT2004HS	Paused
NEW_SKU_CAMPAIGN	GE9691	Active
NEW_SKU_CAMPAIGN	NL2994	Active
NEW_SKU_CAMPAIGN	XV6370	Active
NEW_SKU_CAMPAIGN	EB8661	Active
NEW_SKU_CAMPAIGN	NL2906	Active
NEW_SKU_CAMPAIGN	DT9917	Active
NEW_SKU_CAMPAIGN	TR5056	Active
NEW_SKU_CAMPAIGN	YG6009RD	Active
NEW_SKU_CAMPAIGN	EW0200	Paused
NEW_SKU_CAMPAIGN	YW6908	Active
NEW_SKU_CAMPAIGN	IF1079	Paused
NEW_SKU_CAMPAIGN	FD9061	Active
NEW_SKU_CAMPAIGN	CZ7997	Paused
NEW_SKU_CAMPAIGN	AE2056	Paused
NEW_SKU_CAMPAIGN	AX7324	Paused
NEW_SKU_CAMPAIGN	AY7513	Paused
NEW_SKU_CAMPAIGN	BB1830	Active
NEW_SKU_CAMPAIGN	BC0105	Paused
NEW_SKU_CAMPAIGN	BC0290OR	Active
NEW_SKU_CAMPAIGN	BC0290PS	Paused
NEW_SKU_CAMPAIGN	BC0290RD	Paused
NEW_SKU_CAMPAIGN	BC0290XB	Paused
NEW_SKU_CAMPAIGN	BC8400TB	Paused
NEW_SKU_CAMPAIGN	BC8996	Active
NEW_SKU_CAMPAIGN	BD2674	Active
NEW_SKU_CAMPAIGN	BD4006	Paused
NEW_SKU_CAMPAIGN	BD5914	Active
NEW_SKU_CAMPAIGN	BD6116	Paused
NEW_SKU_CAMPAIGN	BD6116GR	Paused
NEW_SKU_CAMPAIGN	BD7196	Active
NEW_SKU_CAMPAIGN	BD7196BL	Active
NEW_SKU_CAMPAIGN	BD7196RD	Active
NEW_SKU_CAMPAIGN	BD7644	Active
NEW_SKU_CAMPAIGN	BD7644RG	Active
NEW_SKU_CAMPAIGN	BD7644WK	Active
NEW_SKU_CAMPAIGN	BD8643	Paused
NEW_SKU_CAMPAIGN	BD8933	Active
NEW_SKU_CAMPAIGN	BD8933AR	Active
NEW_SKU_CAMPAIGN	BD8933BE	Active
NEW_SKU_CAMPAIGN	BD8933SP	Paused
NEW_SKU_CAMPAIGN	BP0198	Paused
NEW_SKU_CAMPAIGN	BP0198BL	Paused
NEW_SKU_CAMPAIGN	BS8025X2	Paused
NEW_SKU_CAMPAIGN	BZ7734	Paused
NEW_SKU_CAMPAIGN	BZ7822	Active
NEW_SKU_CAMPAIGN	BZ7922	Paused
NEW_SKU_CAMPAIGN	BZ7934	Active
NEW_SKU_CAMPAIGN	CC6800BK	Paused
NEW_SKU_CAMPAIGN	CC6800PK	Paused
NEW_SKU_CAMPAIGN	CH1400X120	Paused
NEW_SKU_CAMPAIGN	CR3351	Paused
NEW_SKU_CAMPAIGN	CR4001	Paused
NEW_SKU_CAMPAIGN	CR4001BK	Paused
NEW_SKU_CAMPAIGN	CS5222BK	Paused
NEW_SKU_CAMPAIGN	CS6224RK	Paused
NEW_SKU_CAMPAIGN	CT8018	Active
NEW_SKU_CAMPAIGN	CV0102RD	Active
NEW_SKU_CAMPAIGN	CZ7989	Paused
NEW_SKU_CAMPAIGN	CZ8008RD	Paused
NEW_SKU_CAMPAIGN	DA8359	Paused
NEW_SKU_CAMPAIGN	DB5897RT	Active
NEW_SKU_CAMPAIGN	DC1203	Active
NEW_SKU_CAMPAIGN	DC1303	Active
NEW_SKU_CAMPAIGN	DC1550PK	Paused
NEW_SKU_CAMPAIGN	EB8677	Active
NEW_SKU_CAMPAIGN	EC8775	Active
NEW_SKU_CAMPAIGN	EC8828	Active
NEW_SKU_CAMPAIGN	EC8828BL	Active
NEW_SKU_CAMPAIGN	EC8912	Paused
NEW_SKU_CAMPAIGN	EC8968	Active
NEW_SKU_CAMPAIGN	FC9046	Active
NEW_SKU_CAMPAIGN	FC9046YL	Active
NEW_SKU_CAMPAIGN	FD9080	Active
NEW_SKU_CAMPAIGN	GC0409	Active
NEW_SKU_CAMPAIGN	GC0409BL	Active
NEW_SKU_CAMPAIGN	GC0409RD	Active
NEW_SKU_CAMPAIGN	GE9526	Active
NEW_SKU_CAMPAIGN	GE9617BK	Active
NEW_SKU_CAMPAIGN	GE9617SL	Active
NEW_SKU_CAMPAIGN	GE9646	Paused
NEW_SKU_CAMPAIGN	GE9673	Paused
NEW_SKU_CAMPAIGN	HD3215BL	Paused
NEW_SKU_CAMPAIGN	HD3215RD	Paused
NEW_SKU_CAMPAIGN	HD3215WT	Paused
NEW_SKU_CAMPAIGN	HD3215YL	Paused
NEW_SKU_CAMPAIGN	HF9874	Paused
NEW_SKU_CAMPAIGN	HP5500RD	Paused
NEW_SKU_CAMPAIGN	JB001CYL	Active
NEW_SKU_CAMPAIGN	JH1531	Paused
NEW_SKU_CAMPAIGN	JH1648YL	Active
NEW_SKU_CAMPAIGN	LJ3175	Active
NEW_SKU_CAMPAIGN	LJ3324	Paused
NEW_SKU_CAMPAIGN	LJ3324BK	Paused
NEW_SKU_CAMPAIGN	LJ3324RD	Paused
NEW_SKU_CAMPAIGN	LJ6115	Active
NEW_SKU_CAMPAIGN	LJ7737	Active
NEW_SKU_CAMPAIGN	LJ8521	Paused
NEW_SKU_CAMPAIGN	LJ8521BK	Active
NEW_SKU_CAMPAIGN	LJ8521RD	Active
NEW_SKU_CAMPAIGN	LJ9355	Active
NEW_SKU_CAMPAIGN	PN3552	Paused
NEW_SKU_CAMPAIGN	QO3905	Active
NEW_SKU_CAMPAIGN	QQ0100BZ	Paused
NEW_SKU_CAMPAIGN	RK7555YL	Active
NEW_SKU_CAMPAIGN	RT4839	Active
NEW_SKU_CAMPAIGN	RU8841	Active
NEW_SKU_CAMPAIGN	RZ7050	Paused
NEW_SKU_CAMPAIGN	SK2299	Active
NEW_SKU_CAMPAIGN	SK5034	Active
NEW_SKU_CAMPAIGN	SK5062	Active
NEW_SKU_CAMPAIGN	SK8521	Active
NEW_SKU_CAMPAIGN	SK8521BK	Active
NEW_SKU_CAMPAIGN	ST1163	Active
NEW_SKU_CAMPAIGN	SW4117DK	Paused
NEW_SKU_CAMPAIGN	TB0010RD	Active
NEW_SKU_CAMPAIGN	TB4016QC	Active
NEW_SKU_CAMPAIGN	TC7600CQ	Active
NEW_SKU_CAMPAIGN	TR4913	Paused
NEW_SKU_CAMPAIGN	UC0145	Paused
NEW_SKU_CAMPAIGN	UC0145RD	Paused
NEW_SKU_CAMPAIGN	WD8513BT	Paused
NEW_SKU_CAMPAIGN	WD8513GY	Paused
NEW_SKU_CAMPAIGN	WF1079XH	Active
NEW_SKU_CAMPAIGN	WU1806	Paused
NEW_SKU_CAMPAIGN	WU6005	Active
NEW_SKU_CAMPAIGN	WU6021	Active
NEW_SKU_CAMPAIGN	WU6069	Active
NEW_SKU_CAMPAIGN	XT5844BB	Active
NEW_SKU_CAMPAIGN	XV6378	Active
NEW_SKU_CAMPAIGN	XV6378BL	Paused
NEW_SKU_CAMPAIGN	YG6010BL	Paused
NEW_SKU_CAMPAIGN	YW6642	Active
NEW_SKU_CAMPAIGN	YW6648BL	Active
NEW_SKU_CAMPAIGN	YW6801	Paused
NEW_SKU_CAMPAIGN	YW6844	Paused
NEW_SKU_CAMPAIGN	ZX7217	Active
NEW_SKU_CAMPAIGN	ZX7217BK	Active
